index,wall_time,sim_time_ns,object_x,object_y,object_z,tcp_x,tcp_y,tcp_z,dist_tcp_object,attached_state,object_disp_from_start,tcp_disp_from_start,object_step,tcp_step,anomaly_detached_object_motion,anomaly_far_attached,anomaly_object_moves_more_than_tcp
849,1773731985.4374893,1773731985437492680,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4211810923548411,0.029129625993059564,1.055732157383376,0.18306897508928188,,0.0,0.6218662920680359,0.0,0.0,False,False,False
850,1773731985.4874225,1773731985487425516,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4211810923548411,0.029129625993059564,1.055732157383376,0.18306897508928188,,0.0,0.6218662920680359,0.0,0.0,False,False,False
851,1773731985.537514,1773731985537517982,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42048619138237636,0.028003431925081403,1.060825187414532,0.18792456339212454,,0.0,0.6245035445113121,0.0,0.005262143606795495,False,False,False
852,1773731985.5875168,1773731985587519909,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42048619138237636,0.028003431925081403,1.060825187414532,0.18792456339212454,,0.0,0.6245035445113121,0.0,0.0,False,False,False
853,1773731985.637524,1773731985637528865,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42048619138237636,0.028003431925081403,1.060825187414532,0.18792456339212454,,0.0,0.6245035445113121,0.0,0.0,False,False,False
854,1773731985.687521,1773731985687526362,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4179954388222462,0.023057614120281504,1.08346466092442,0.20974609713939357,,0.0,0.6369448157494573,0.0,0.023306881449026873,False,False,False
855,1773731985.7374682,1773731985737471859,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4179954388222462,0.023057614120281504,1.08346466092442,0.20974609713939357,,0.0,0.6369448157494573,0.0,0.0,False,False,False
856,1773731985.7875183,1773731985787522145,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4179954388222462,0.023057614120281504,1.08346466092442,0.20974609713939357,,0.0,0.6369448157494573,0.0,0.0,False,False,False
857,1773731985.8374515,1773731985837455022,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4178347583504631,0.022657615863112962,1.0853175636791033,0.21154615126940393,,0.0,0.6380130764146653,0.0,0.0019023841457662784,False,False,False
858,1773731985.887545,1773731985887548498,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4178347583504631,0.022657615863112962,1.0853175636791033,0.21154615126940393,,0.0,0.6380130764146653,0.0,0.0,False,False,False
